,Region,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
2007-08-01,Rhode Island,21,15,0,15,12,,0,,,44,2,44,1,44,0,44,0,44,0,44,0,44,0,44,0,44,0,67,2,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,0,39,2,39,1,39,0,39,0,39,0,39,0,39,0,39,0,39,0,37,11,37,4,37,0,37,2,37,2,37,0,37,0,37,0,37,0
2007-09-01,Rhode Island,59,21,59,0,11,,21,,,54,6,54,1,54,1,54,0,54,0,54,0,54,0,54,0,54,0,76,5,76,1,76,1,76,0,76,0,76,0,76,0,76,0,76,0,48,6,48,1,48,1,48,0,48,0,48,0,48,0,48,0,48,0,30,31,30,5,30,5,30,0,30,2,30,0,30,2,30,0,30,0
2007-10-01,Rhode Island,54,32,0,26,30,,19,,,42,5,42,1,42,0,42,1,42,1,42,0,42,0,42,0,42,0,72,5,72,1,72,0,72,1,72,1,72,0,72,0,72,0,72,0,54,5,54,1,54,0,54,1,54,1,54,0,54,0,54,0,54,0,52,28,52,8,52,0,52,3,52,5,52,0,52,2,52,0,52,0
2007-11-01,Rhode Island,84,13,18,26,20,,76,,,53,8,53,1,53,0,53,1,53,1,53,0,53,1,53,0,53,0,82,8,82,1,82,0,82,1,82,1,82,0,82,1,82,0,82,0,40,8,40,1,40,0,40,1,40,1,40,0,40,1,40,0,40,0,36,44,36,3,36,2,36,3,36,3,36,0,36,6,36,0,36,0
2007-12-01,Rhode Island,65,40,18,27,0,,39,,,47,6,47,2,47,0,47,1,47,0,47,0,47,1,47,0,47,0,61,6,61,2,61,0,61,1,61,0,61,0,61,1,61,0,61,0,38,6,38,2,38,0,38,1,38,0,38,0,38,1,38,0,38,0,43,34,43,10,43,2,43,3,43,0,43,0,43,3,43,0,43,0
2008-01-01,Rhode Island,93,37,34,100,10,,37,,,51,9,51,2,51,1,51,2,51,0,51,0,51,1,51,0,51,0,72,9,72,2,72,1,72,2,72,0,72,0,72,1,72,0,72,0,50,9,50,2,50,1,50,2,50,0,50,0,50,1,50,0,50,0,44,49,44,9,44,3,44,12,44,2,44,0,44,3,44,0,44,0
2008-02-01,Rhode Island,82,25,17,25,29,,74,,,54,8,54,1,54,0,54,1,54,1,54,0,54,1,54,0,54,0,75,8,75,1,75,0,75,1,75,1,75,0,75,1,75,0,75,0,40,8,40,1,40,0,40,1,40,1,40,0,40,1,40,0,40,0,37,43,37,6,37,2,37,3,37,5,37,0,37,6,37,0,37,0
2008-03-01,Rhode Island,68,18,16,83,27,,69,,,60,7,60,1,60,0,60,2,60,1,60,0,60,1,60,0,60,0,75,6,75,1,75,0,75,2,75,1,75,0,75,1,75,0,75,0,45,7,45,1,45,0,45,2,45,1,45,0,45,1,45,0,45,0,65,36,65,4,65,1,65,10,65,4,65,0,65,6,65,0,65,0
2008-04-01,Rhode Island,89,30,0,60,37,,35,,,56,9,56,1,56,0,56,1,56,1,56,0,56,1,56,0,56,0,83,8,83,1,83,0,83,1,83,1,83,0,83,1,83,0,83,0,51,9,51,1,51,0,51,1,51,1,51,0,51,1,51,0,51,0,76,47,76,7,76,0,76,7,76,6,76,0,76,3,76,0,76,0
2008-05-01,Rhode Island,89,37,17,37,9,,0,,,56,9,56,2,56,0,56,1,56,0,56,0,56,0,56,0,56,0,70,8,70,2,70,0,70,1,70,0,70,0,70,0,70,0,70,0,46,9,46,2,46,0,46,1,46,0,46,0,46,0,46,0,46,0,50,47,50,9,50,2,50,4,50,1,50,0,50,0,50,0,50,0
2008-06-01,Rhode Island,45,14,0,14,21,,20,,,52,4,52,1,52,0,52,0,52,1,52,0,52,0,52,0,52,0,73,4,73,1,73,0,73,0,73,1,73,0,73,0,73,0,73,0,43,4,43,1,43,0,43,0,43,1,43,0,43,0,43,0,43,0,42,24,42,3,42,0,42,2,42,3,42,0,42,2,42,0,42,0
2008-07-01,Rhode Island,12,20,0,66,10,,19,,,53,1,53,1,53,0,53,1,53,0,53,0,53,0,53,0,53,0,66,1,66,1,66,0,66,1,66,0,66,0,66,0,66,0,66,0,41,1,41,1,41,0,41,1,41,0,41,0,41,0,41,0,41,0,27,6,27,5,27,0,27,8,27,2,27,0,27,2,27,0,27,0
2008-08-01,Rhode Island,25,13,0,13,21,,59,,,56,2,56,1,56,0,56,0,56,1,56,0,56,1,56,0,56,0,63,2,63,1,63,0,63,0,63,1,63,0,63,1,63,0,63,0,38,2,38,1,38,0,38,0,38,1,38,0,38,1,38,0,38,0,38,13,38,3,38,0,38,2,38,3,38,0,38,5,38,0,38,0
2008-09-01,Rhode Island,31,27,15,44,59,,48,,,58,3,58,1,58,0,58,1,58,2,58,0,58,1,58,0,58,0,81,3,81,1,81,0,81,1,81,2,81,0,81,1,81,0,81,0,39,3,39,1,39,0,39,1,39,2,39,0,39,1,39,0,39,0,44,16,44,7,44,1,44,5,44,9,44,0,44,4,44,0,44,0
2008-10-01,Rhode Island,52,11,29,74,24,,31,,,53,5,53,0,53,0,53,2,53,1,53,0,53,0,53,0,53,0,75,5,75,0,75,0,75,2,75,1,75,0,75,0,75,0,75,0,47,5,47,0,47,0,47,2,47,1,47,0,47,0,47,0,47,0,57,27,57,3,57,3,57,9,57,4,57,0,57,3,57,0,57,0
2008-11-01,Rhode Island,32,17,0,12,0,,34,,,48,3,48,1,48,0,48,0,48,0,48,0,48,1,48,0,48,0,72,3,72,1,72,0,72,0,72,0,72,0,72,0,72,0,72,0,41,3,41,1,41,0,41,0,41,0,41,0,41,1,41,0,41,0,57,17,57,4,57,0,57,1,57,0,57,0,57,3,57,0,57,0
2008-12-01,Rhode Island,58,34,16,57,26,,33,,,51,6,51,2,51,0,51,1,51,1,51,0,51,1,51,0,51,0,61,5,61,1,61,0,61,1,61,1,61,0,61,0,61,0,61,0,38,6,38,2,38,0,38,1,38,1,38,0,38,1,38,0,38,0,39,31,39,8,39,1,39,7,39,4,39,0,39,3,39,0,39,0
2009-01-01,Rhode Island,49,22,0,44,0,,16,,,59,5,59,1,59,0,59,1,59,0,59,0,59,0,59,0,59,0,78,4,78,1,78,0,78,1,78,0,78,0,78,0,78,0,78,0,38,5,38,1,38,0,38,1,38,0,38,0,38,0,38,0,38,0,54,26,54,5,54,0,54,5,54,0,54,0,54,1,54,0,54,0
2009-02-01,Rhode Island,47,17,0,23,35,,50,,,53,5,53,1,53,0,53,1,53,1,53,0,53,1,53,0,53,0,71,4,71,1,71,0,71,0,71,1,71,0,71,1,71,0,71,0,48,5,48,1,48,0,48,1,48,1,48,0,48,1,48,0,48,0,46,25,46,4,46,0,46,3,46,6,46,0,46,4,46,0,46,0
2009-03-01,Rhode Island,42,15,14,51,8,,15,,,57,4,57,1,57,0,57,1,57,0,57,0,57,0,57,0,57,0,74,4,74,1,74,0,74,1,74,0,74,0,74,0,74,0,74,0,46,4,46,1,46,0,46,1,46,0,46,0,46,0,46,0,46,0,54,22,54,4,54,1,54,6,54,1,54,0,54,1,54,0,54,0
2009-04-01,Rhode Island,44,21,14,84,32,,92,,,52,4,52,1,52,0,52,2,52,1,52,0,52,1,52,0,52,0,81,4,81,1,81,0,81,2,81,1,81,0,81,1,81,0,81,0,47,4,47,1,47,0,47,2,47,1,47,0,47,1,47,0,47,0,40,23,40,5,40,1,40,10,40,5,40,0,40,8,40,0,40,0
2009-05-01,Rhode Island,45,45,0,34,52,,50,,,58,4,58,2,58,0,58,1,58,2,58,0,58,1,58,0,58,0,80,4,80,2,80,0,80,1,80,1,80,0,80,1,80,0,80,0,46,4,46,2,46,0,46,1,46,2,46,0,46,1,46,0,46,0,47,24,47,11,47,0,47,4,47,8,47,0,47,4,47,0,47,0
2009-06-01,Rhode Island,48,6,33,12,9,,18,,,67,5,67,0,67,1,67,0,67,0,67,0,67,0,67,0,67,0,78,4,78,0,78,1,78,0,78,0,78,0,78,0,78,0,78,0,43,5,43,0,43,1,43,0,43,0,43,0,43,0,43,0,43,0,43,25,43,1,43,3,43,1,43,1,43,0,43,1,43,0,43,0
2009-07-01,Rhode Island,8,18,0,37,9,,18,,,53,1,53,1,53,0,53,1,53,0,53,0,53,0,53,0,53,0,76,1,76,1,76,0,76,1,76,0,76,0,76,0,76,0,76,0,38,1,38,1,38,0,38,1,38,0,38,0,38,0,38,0,38,0,39,4,39,4,39,0,39,4,39,1,39,0,39,1,39,0,39,0
2009-08-01,Rhode Island,6,25,0,25,10,,36,,,58,1,58,1,58,0,58,1,58,0,58,0,58,1,58,0,58,0,94,1,94,1,94,0,94,1,94,0,94,0,94,1,94,0,94,0,40,1,40,1,40,0,40,1,40,0,40,0,40,1,40,0,40,0,46,3,46,6,46,0,46,3,46,2,46,0,46,3,46,0,46,0
2009-09-01,Rhode Island,21,28,61,45,34,,65,,,57,2,57,1,57,1,57,1,57,1,57,0,57,1,57,0,57,0,93,2,93,1,93,1,93,1,93,1,93,0,93,1,93,0,93,0,47,2,47,1,47,1,47,1,47,1,47,0,47,1,47,0,47,0,41,11,41,7,41,5,41,5,41,5,41,0,41,5,41,0,41,0
2009-10-01,Rhode Island,40,60,0,51,23,,30,,,55,4,55,3,55,0,55,1,55,1,55,0,55,0,55,0,55,0,96,4,96,3,96,0,96,1,96,1,96,0,96,0,96,0,96,0,51,4,51,3,51,0,51,1,51,1,51,0,51,0,51,0,51,0,40,21,40,15,40,0,40,6,40,4,40,0,40,2,40,0,40,0
2009-11-01,Rhode Island,43,68,14,52,24,,0,,,58,4,58,3,58,0,58,1,58,1,58,0,58,0,58,0,58,0,92,4,92,3,92,0,92,1,92,1,92,0,92,0,92,0,92,0,49,4,49,3,49,0,49,1,49,1,49,0,49,0,49,0,49,0,55,23,55,16,55,1,55,6,55,4,55,0,55,0,55,0,55,0
2009-12-01,Rhode Island,48,41,0,42,16,,0,,,49,5,49,2,49,0,49,1,49,0,49,0,49,0,49,0,49,0,76,4,76,2,76,0,76,1,76,0,76,0,76,0,76,0,76,0,40,5,40,2,40,0,40,1,40,0,40,0,40,0,40,0,40,0,53,25,53,10,53,0,53,5,53,3,53,0,53,0,53,0,53,0
2010-01-01,Rhode Island,47,20,0,61,31,,60,,,60,5,60,1,60,0,60,1,60,1,60,0,60,1,60,0,60,0,80,4,80,1,80,0,80,1,80,1,80,0,80,1,80,0,80,0,43,5,43,1,43,0,43,1,43,1,43,0,43,1,43,0,43,0,60,25,60,5,60,0,60,7,60,5,60,0,60,5,60,0,60,0
2010-02-01,Rhode Island,33,15,14,70,23,,59,,,59,3,59,1,59,0,59,2,59,1,59,0,59,1,59,0,59,0,85,3,85,1,85,0,85,1,85,1,85,0,85,1,85,0,85,0,46,3,46,1,46,0,46,2,46,1,46,0,46,1,46,0,46,0,39,17,39,4,39,1,39,8,39,4,39,0,39,5,39,0,39,0
2010-03-01,Rhode Island,26,46,13,47,36,,27,,,57,3,57,2,57,0,57,1,57,1,57,0,57,0,57,0,57,0,100,2,100,2,100,0,100,1,100,1,100,0,100,0,100,0,100,0,47,3,47,2,47,0,47,1,47,1,47,0,47,0,47,0,47,0,60,14,60,11,60,1,60,6,60,6,60,0,60,2,60,0,60,0
2010-04-01,Rhode Island,47,15,40,68,30,,71,,,56,5,56,1,56,1,56,2,56,1,56,0,56,1,56,0,56,0,80,4,80,1,80,1,80,1,80,1,80,0,80,1,80,0,80,0,48,5,48,1,48,1,48,2,48,1,48,0,48,1,48,0,48,0,62,25,62,4,62,4,62,8,62,5,62,0,62,6,62,0,62,0
2010-05-01,Rhode Island,29,26,14,0,24,,15,,,64,3,64,1,64,0,64,0,64,1,64,0,64,0,64,0,64,0,73,3,73,1,73,0,73,0,73,1,73,0,73,0,73,0,73,0,45,3,45,1,45,0,45,0,45,1,45,0,45,0,45,0,45,0,53,15,53,6,53,1,53,0,53,4,53,0,53,1,53,0,53,0
2010-06-01,Rhode Island,16,6,16,23,44,,51,,,67,2,67,0,67,0,67,1,67,1,67,0,67,1,67,0,67,0,83,1,83,0,83,0,83,0,83,1,83,0,83,1,83,0,83,0,38,2,38,0,38,0,38,1,38,1,38,0,38,1,38,0,38,0,45,8,45,1,45,1,45,3,45,7,45,0,45,4,45,0,45,0
2010-07-01,Rhode Island,7,11,0,0,58,,16,,,62,1,62,0,62,0,62,0,62,2,62,0,62,0,62,0,62,0,70,1,70,0,70,0,70,0,70,2,70,0,70,0,70,0,70,0,39,1,39,0,39,0,39,0,39,2,39,0,39,0,39,0,39,0,46,4,46,3,46,0,46,0,46,9,46,0,46,1,46,0,46,0
2010-08-01,Rhode Island,7,11,15,21,25,,0,,,59,1,59,0,59,0,59,0,59,1,59,0,59,0,59,0,59,0,70,1,70,0,70,0,70,0,70,1,70,0,70,0,70,0,70,0,34,1,34,0,34,0,34,0,34,1,34,0,34,0,34,0,34,0,39,4,39,3,39,1,39,3,39,4,39,0,39,0,39,0,39,0
2010-09-01,Rhode Island,17,14,0,37,7,,27,,,57,2,57,1,57,0,57,1,57,0,57,0,57,0,57,0,57,0,69,2,69,1,69,0,69,1,69,0,69,0,69,0,69,0,69,0,48,2,48,1,48,0,48,1,48,0,48,0,48,0,48,0,48,0,41,9,41,3,41,0,41,5,41,1,41,0,41,2,41,0,41,0
2010-10-01,Rhode Island,42,18,0,36,28,,0,,,60,4,60,1,60,0,60,1,60,1,60,0,60,0,60,0,60,0,77,4,77,1,77,0,77,1,77,1,77,0,77,0,77,0,77,0,43,4,43,1,43,0,43,1,43,1,43,0,43,0,43,0,43,0,56,22,56,4,56,0,56,4,56,4,56,0,56,0,56,0,56,0
2010-11-01,Rhode Island,21,31,0,36,76,,13,,,59,2,59,1,59,0,59,1,59,2,59,0,59,0,59,0,59,0,73,2,73,1,73,0,73,1,73,2,73,0,73,0,73,0,73,0,39,2,39,1,39,0,39,1,39,2,39,0,39,0,39,0,39,0,76,11,76,8,76,0,76,4,76,12,76,0,76,1,76,0,76,0
2010-12-01,Rhode Island,32,32,0,37,49,,13,,,51,3,51,1,51,0,51,1,51,1,51,0,51,0,51,0,51,0,67,3,67,1,67,0,67,1,67,1,67,0,67,0,67,0,67,0,33,3,33,1,33,0,33,1,33,1,33,0,33,0,33,0,33,0,63,17,63,8,63,0,63,4,63,8,63,0,63,1,63,0,63,0
2011-01-01,Rhode Island,20,12,9,19,0,,18,,,59,2,59,1,59,0,59,0,59,0,59,0,59,0,59,0,59,0,67,2,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,0,35,2,35,1,35,0,35,0,35,0,35,0,35,0,35,0,35,0,56,11,56,3,56,1,56,2,56,0,56,0,56,2,56,0,56,0
2011-02-01,Rhode Island,32,9,9,25,14,,37,,,50,3,50,0,50,0,50,1,50,0,50,0,50,1,50,0,50,0,70,3,70,0,70,0,70,1,70,0,70,0,70,1,70,0,70,0,36,3,36,0,36,0,36,1,36,0,36,0,36,1,36,0,36,0,59,17,59,2,59,1,59,3,59,2,59,0,59,3,59,0,59,0
2011-03-01,Rhode Island,19,21,32,30,18,,26,,,59,2,59,1,59,1,59,1,59,1,59,0,59,0,59,0,59,0,75,2,75,1,75,1,75,1,75,0,75,0,75,0,75,0,75,0,44,2,44,1,44,1,44,1,44,1,44,0,44,0,44,0,44,0,53,10,53,5,53,3,53,4,53,3,53,0,53,2,53,0,53,0
2011-04-01,Rhode Island,14,21,8,37,47,,18,,,60,1,60,1,60,0,60,1,60,1,60,0,60,0,60,0,60,0,74,1,74,1,74,0,74,1,74,1,74,0,74,0,74,0,74,0,36,1,36,1,36,0,36,1,36,1,36,0,36,0,36,0,36,0,62,8,62,5,62,1,62,4,62,7,62,0,62,2,62,0,62,0
2011-05-01,Rhode Island,20,24,17,49,47,,27,,,63,2,63,1,63,0,63,1,63,1,63,0,63,0,63,0,63,0,71,2,71,1,71,0,71,1,71,1,71,0,71,0,71,0,71,0,34,2,34,1,34,0,34,1,34,1,34,0,34,0,34,0,34,0,56,10,56,6,56,1,56,6,56,7,56,0,56,2,56,0,56,0
2011-06-01,Rhode Island,11,17,0,34,0,,10,,,56,1,56,1,56,0,56,1,56,0,56,0,56,0,56,0,56,0,75,1,75,1,75,0,75,1,75,0,75,0,75,0,75,0,75,0,33,1,33,1,33,0,33,1,33,0,33,0,33,0,33,0,33,0,42,6,42,4,42,0,42,4,42,0,42,0,42,1,42,0,42,0
2011-07-01,Rhode Island,6,19,0,19,25,,9,,,56,1,56,1,56,0,56,0,56,1,56,0,56,0,56,0,56,0,64,1,64,1,64,0,64,0,64,1,64,0,64,0,64,0,64,0,23,1,23,1,23,0,23,0,23,1,23,0,23,0,23,0,23,0,45,3,45,5,45,0,45,2,45,4,45,0,45,1,45,0,45,0
2011-08-01,Rhode Island,11,3,0,12,18,,26,,,54,1,54,0,54,0,54,0,54,1,54,0,54,0,54,0,54,0,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,27,1,27,0,27,0,27,0,27,1,27,0,27,0,27,0,27,0,40,6,40,1,40,0,40,1,40,3,40,0,40,2,40,0,40,0
2011-09-01,Rhode Island,22,20,8,23,36,,9,,,57,2,57,1,57,0,57,1,57,1,57,0,57,0,57,0,57,0,73,2,73,1,73,0,73,0,73,1,73,0,73,0,73,0,73,0,37,2,37,1,37,0,37,1,37,1,37,0,37,0,37,0,37,0,54,11,54,5,54,1,54,3,54,6,54,0,54,1,54,0,54,0
2011-10-01,Rhode Island,28,19,8,27,17,,16,,,57,3,57,1,57,0,57,1,57,0,57,0,57,0,57,0,57,0,73,3,73,1,73,0,73,1,73,0,73,0,73,0,73,0,73,0,39,3,39,1,39,0,39,1,39,1,39,0,39,0,39,0,39,0,66,15,66,5,66,1,66,3,66,3,66,0,66,1,66,0,66,0
2011-11-01,Rhode Island,15,33,15,22,34,,32,,,55,2,55,2,55,0,55,0,55,1,55,0,55,1,55,0,55,0,68,1,68,1,68,0,68,0,68,1,68,0,68,0,68,0,68,0,35,2,35,2,35,0,35,0,35,1,35,0,35,1,35,0,35,0,59,8,59,8,59,1,59,3,59,5,59,0,59,3,59,0,59,0
2011-12-01,Rhode Island,23,14,0,33,21,,8,,,50,2,50,1,50,0,50,1,50,1,50,0,50,0,50,0,50,0,61,2,61,1,61,0,61,1,61,1,61,0,61,0,61,0,61,0,28,2,28,1,28,0,28,1,28,1,28,0,28,0,28,0,28,0,53,12,53,3,53,0,53,4,53,3,53,0,53,1,53,0,53,0
2012-01-01,Rhode Island,18,18,0,16,8,,45,,,60,2,60,1,60,0,60,0,60,0,60,0,60,1,60,0,60,0,70,2,70,1,70,0,70,0,70,0,70,0,70,1,70,0,70,0,35,2,35,1,35,0,35,0,35,0,35,0,35,1,35,0,35,0,53,10,53,4,53,0,53,2,53,1,53,0,53,4,53,0,53,0
2012-02-01,Rhode Island,25,18,7,42,52,,38,,,51,3,51,1,51,0,51,1,51,2,51,0,51,1,51,0,51,0,70,2,70,1,70,0,70,1,70,1,70,0,70,1,70,0,70,0,38,3,38,1,38,0,38,1,38,2,38,0,38,1,38,0,38,0,57,13,57,4,57,1,57,5,57,8,57,0,57,3,57,0,57,0
2012-03-01,Rhode Island,30,25,21,30,38,,7,,,54,3,54,1,54,0,54,1,54,1,54,0,54,0,54,0,54,0,69,3,69,1,69,0,69,1,69,1,69,0,69,0,69,0,69,0,35,3,35,1,35,0,35,1,35,1,35,0,35,0,35,0,35,0,50,16,50,6,50,2,50,4,50,6,50,0,50,1,50,0,50,0
2012-04-01,Rhode Island,13,34,7,47,44,,23,,,59,1,59,2,59,0,59,1,59,1,59,0,59,0,59,0,59,0,69,1,69,1,69,0,69,1,69,1,69,0,69,0,69,0,69,0,31,1,31,2,31,0,31,1,31,1,31,0,31,0,31,0,31,0,58,7,58,8,58,1,58,6,58,7,58,0,58,2,58,0,58,0
2012-05-01,Rhode Island,20,15,7,36,16,,15,,,55,2,55,1,55,0,55,1,55,0,55,0,55,0,55,0,55,0,69,2,69,1,69,0,69,1,69,0,69,0,69,0,69,0,69,0,35,2,35,1,35,0,35,1,35,0,35,0,35,0,35,0,35,0,48,11,48,4,48,1,48,4,48,2,48,0,48,1,48,0,48,0
2012-06-01,Rhode Island,13,14,0,0,21,,16,,,59,1,59,1,59,0,59,0,59,1,59,0,59,0,59,0,59,0,68,1,68,1,68,0,68,0,68,1,68,0,68,0,68,0,68,0,30,1,30,1,30,0,30,0,30,1,30,0,30,0,30,0,30,0,52,7,52,3,52,0,52,0,52,3,52,0,52,1,52,0,52,0
2012-07-01,Rhode Island,6,17,7,22,25,,8,,,57,1,57,1,57,0,57,0,57,1,57,0,57,0,57,0,57,0,68,1,68,1,68,0,68,0,68,1,68,0,68,0,68,0,68,0,28,1,28,1,28,0,28,1,28,1,28,0,28,0,28,0,28,0,45,3,45,4,45,1,45,3,45,4,45,0,45,1,45,0,45,0
2012-08-01,Rhode Island,10,16,0,16,28,,38,,,54,1,54,1,54,0,54,0,54,1,54,0,54,1,54,0,54,0,68,1,68,1,68,0,68,0,68,1,68,0,68,1,68,0,68,0,32,1,32,1,32,0,32,0,32,1,32,0,32,1,32,0,32,0,42,5,42,4,42,0,42,2,42,4,42,0,42,3,42,0,42,0
2012-09-01,Rhode Island,6,23,7,25,54,,29,,,54,1,54,1,54,0,54,1,54,2,54,0,54,0,54,0,54,0,71,1,71,1,71,0,71,1,71,1,71,0,71,0,71,0,71,0,36,1,36,1,36,0,36,1,36,2,36,0,36,0,36,0,36,0,48,3,48,6,48,1,48,3,48,9,48,0,48,2,48,0,48,0
2012-10-01,Rhode Island,11,28,6,23,42,,33,,,53,1,53,1,53,0,53,1,53,1,53,0,53,1,53,0,53,0,67,1,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,38,1,38,1,38,0,38,1,38,1,38,0,38,1,38,0,38,0,36,6,36,7,36,1,36,3,36,7,36,0,36,3,36,0,36,0
2012-11-01,Rhode Island,18,45,19,38,36,,14,,,54,2,54,2,54,0,54,1,54,1,54,0,54,0,54,0,54,0,65,2,65,2,65,0,65,1,65,1,65,0,65,0,65,0,65,0,33,2,33,2,33,0,33,1,33,1,33,0,33,0,33,0,33,0,63,9,63,11,63,2,63,5,63,6,63,0,63,1,63,0,63,0
2012-12-01,Rhode Island,15,17,7,30,26,,0,,,45,1,45,1,45,0,45,1,45,1,45,0,45,0,45,0,45,0,59,1,59,1,59,0,59,1,59,1,59,0,59,0,59,0,59,0,28,1,28,1,28,0,28,1,28,1,28,0,28,0,28,0,28,0,41,8,41,4,41,1,41,4,41,4,41,0,41,0,41,0,41,0
2013-01-01,Rhode Island,13,26,7,34,29,,14,,,55,1,55,1,55,0,55,1,55,1,55,0,55,0,55,0,55,0,70,1,70,1,70,0,70,1,70,1,70,0,70,0,70,0,70,0,28,1,28,1,28,0,28,1,28,1,28,0,28,0,28,0,28,0,52,7,52,6,52,1,52,4,52,5,52,0,52,1,52,0,52,0
2013-02-01,Rhode Island,14,25,13,20,26,,21,,,53,1,53,1,53,0,53,0,53,1,53,0,53,0,53,0,53,0,68,1,68,1,68,0,68,0,68,1,68,0,68,0,68,0,68,0,32,1,32,1,32,0,32,0,32,1,32,0,32,0,32,0,32,0,47,7,47,6,47,1,47,2,47,4,47,0,47,2,47,0,47,0
2013-03-01,Rhode Island,19,22,18,40,44,,19,,,50,2,50,1,50,0,50,1,50,1,50,0,50,0,50,0,50,0,67,2,67,1,67,0,67,1,67,1,67,0,67,0,67,0,67,0,34,2,34,1,34,0,34,1,34,1,34,0,34,0,34,0,34,0,51,10,51,5,51,2,51,5,51,7,51,0,51,2,51,0,51,0
2013-04-01,Rhode Island,19,36,12,27,69,,33,,,55,2,55,2,55,0,55,1,55,2,55,0,55,1,55,0,55,0,76,2,76,2,76,0,76,1,76,2,76,0,76,0,76,0,76,0,33,2,33,2,33,0,33,1,33,2,33,0,33,1,33,0,33,0,46,10,46,9,46,1,46,3,46,11,46,0,46,3,46,0,46,0
2013-05-01,Rhode Island,18,21,0,32,77,,20,,,54,2,54,1,54,0,54,1,54,2,54,0,54,0,54,0,54,0,61,2,61,1,61,0,61,1,61,2,61,0,61,0,61,0,61,0,31,2,31,1,31,0,31,1,31,2,31,0,31,0,31,0,31,0,53,9,53,5,53,0,53,4,53,12,53,0,53,2,53,0,53,0
2013-06-01,Rhode Island,12,22,13,24,18,,28,,,57,1,57,1,57,0,57,1,57,1,57,0,57,0,57,0,57,0,64,1,64,1,64,0,64,1,64,1,64,0,64,0,64,0,64,0,28,1,28,1,28,0,28,1,28,1,28,0,28,0,28,0,28,0,42,6,42,5,42,1,42,3,42,3,42,0,42,2,42,0,42,0
2013-07-01,Rhode Island,7,7,0,19,21,,40,,,57,1,57,0,57,0,57,0,57,1,57,0,57,1,57,0,57,0,68,1,68,0,68,0,68,0,68,1,68,0,68,1,68,0,68,0,25,1,25,0,25,0,25,0,25,1,25,0,25,1,25,0,25,0,34,4,34,2,34,0,34,2,34,3,34,0,34,3,34,0,34,0
2013-08-01,Rhode Island,5,14,0,5,10,,13,,,55,1,55,1,55,0,55,0,55,0,55,0,55,0,55,0,55,0,63,0,63,1,63,0,63,0,63,0,63,0,63,0,63,0,63,0,27,1,27,1,27,0,27,0,27,0,27,0,27,0,27,0,27,0,45,3,45,3,45,0,45,1,45,2,45,0,45,1,45,0,45,0
2013-09-01,Rhode Island,10,6,0,22,20,,31,,,53,1,53,0,53,0,53,0,53,1,53,0,53,0,53,0,53,0,74,1,74,0,74,0,74,0,74,1,74,0,74,0,74,0,74,0,33,1,33,0,33,0,33,0,33,1,33,0,33,0,33,0,33,0,49,5,49,2,49,0,49,3,49,3,49,0,49,3,49,0,49,0
2013-10-01,Rhode Island,16,37,11,21,35,,12,,,54,2,54,2,54,0,54,0,54,1,54,0,54,0,54,0,54,0,82,1,82,2,82,0,82,0,82,1,82,0,82,0,82,0,82,0,35,2,35,2,35,0,35,0,35,1,35,0,35,0,35,0,35,0,54,9,54,9,54,1,54,2,54,5,54,0,54,1,54,0,54,0
2013-11-01,Rhode Island,11,34,6,17,29,,24,,,54,1,54,2,54,0,54,0,54,1,54,0,54,0,54,0,54,0,71,1,71,1,71,0,71,0,71,1,71,0,71,0,71,0,71,0,30,1,30,2,30,0,30,0,30,1,30,0,30,0,30,0,30,0,43,6,43,8,43,1,43,2,43,5,43,0,43,2,43,0,43,0
2013-12-01,Rhode Island,10,10,6,12,31,,6,,,45,1,45,0,45,0,45,0,45,1,45,0,45,0,45,0,45,0,60,1,60,0,60,0,60,0,60,1,60,0,60,0,60,0,60,0,25,1,25,0,25,0,25,0,25,1,25,0,25,0,25,0,25,0,44,5,44,2,44,0,44,1,44,5,44,0,44,0,44,0,44,0
